醫事機構代碼,醫事機構名稱,醫事機構地址,醫事機構電話,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
5942010563,一心堂藥局,高雄市鳳山區五甲二路５２３號,(07)8213971,134,706,2020/02/26 14:17:38
5942010643,王藥局,高雄市鳳山區一甲里南江街１２９號,(07)7716581,34,797,2020/02/26 14:17:38
5942010812,一仁藥局,高雄市鳳山區自由路２００號,(07)7425004,352,1102,2020/02/26 14:17:38
5942010867,鳳林藥局,高雄市鳳山區鳳林路１６６號,(07)7830767,396,1188,2020/02/26 14:17:38
5942010894,福特藥局,高雄市鳳山區中山路７３－４號,(07)7463533,142,814,2020/02/26 14:17:38
5942010947,銘豐大藥局,高雄市鳳山區海洋二路１７５號,(07)7636795,418,1056,2020/02/26 14:17:38
5942010974,陳明仁藥局,高雄市鳳山區文衡路１２３－３號,(07)7762551,282,1101,2020/02/26 14:17:38
5942011211,永吉藥局,高雄市鳳山區瑞興路４０２之１號,(07)7018047,348,1510,2020/02/26 14:17:38
5942011275,壹家二益藥局,高雄市鳳山區文德里文衡路４００號一樓,(07)7761648,460,726,2020/02/26 14:17:38
5942011373,誠大藥局,高雄市鳳山區中和里青年路１段３０５號,(07)7482246,198,778,2020/02/26 14:17:38
5942011480,頂好藥師藥局,高雄市鳳山區光華東路１５號,(07)7430834,494,1300,2020/02/26 14:17:38
5942011524,中華藥局,高雄市鳳山區中山路１４２號,(07)7472853,2,556,2020/02/26 14:17:38
5942011579,建保藥局,高雄市鳳山區八德路２８９號,(07)7762100,646,1060,2020/02/26 14:17:38
5942011766,見康藥局,高雄市鳳山區中崙路５７８號,(07)7535158,246,379,2020/02/26 14:17:38
5942011800,福德中西藥局,高雄縣鳳山市鳳北路３６之１號,(07)7465530,2,272,2020/02/26 14:17:38
5942011819,鳳山丁丁藥局,高雄市鳳山區協和里自由路１５１號１樓,(07)7101080,518,768,2020/02/26 14:17:38
5942013260,辰好藥局,高雄市鳳山區中山東路２８１號,(07)7027064,189,454,2020/02/26 14:17:38
5942013331,泰安藥局,高雄市鳳山區仁愛路６－１號,(07)7037838,178,830,2020/02/26 14:17:38
5942013411,長喜藥局,高雄市鳳山區大明路７６號,(07)7671007,416,719,2020/02/26 14:17:38
5942013448,祝安藥師藥局,高雄市鳳山區鳳松路３９之５號,(07)7476550,640,1170,2020/02/26 14:17:38
5942013608,勝白藥局,高雄市鳳山區中崙四路２２之２號,(07)7533405,483,966,2020/02/26 14:17:38
5942013626,伊甸藥師藥局,高雄市鳳山區新強路８３號１樓,(07)7671343,140,364,2020/02/26 14:17:38
5942013653,鳳林藥局中山店,高雄市鳳山區瑞竹里中山東路２３１號,(07)7019039,24,434,2020/02/26 14:17:38
5942013699,新怡安藥局,高雄市鳳山區海洋里新富路５１２號,(07)7633565,48,386,2020/02/26 14:17:38
5942013788,佳恩藥局,高雄市鳳山區和德里中山路７５－１號,(07)7460297,722,1191,2020/02/26 14:17:38
5942013797,北京藥局,高雄市鳳山區一甲里五甲二路３４２號１樓,(07)7117100,27,250,2020/02/26 14:17:38
5942013804,長喜連鎖藥局,高雄縣鳳山市鳳甲路４９２號,(07)7961070,38,105,2020/02/26 14:17:38
5942013868,好郝藥局建國店,高雄市鳳山區建國路三段３９３號１樓,(07)7779771,310,731,2020/02/26 14:17:38
5942013886,融融藥局,高雄市鳳山區三民路１９４號,(07)7990555,584,1132,2020/02/26 14:17:38
5942013902,順發藥局,高雄市鳳山區新強里新富路２３９號,(07)7630666,342,1092,2020/02/26 14:17:38
5942013920,康博藥局,高雄市鳳山區新樂里南京路１５３－１２號,(07)7671755,463,1191,2020/02/26 14:17:38
5942014052,長青連鎖藥局大士店,高雄市鳳山區五甲一路１３９號,(07)7104618,584,896,2020/02/26 14:17:38
5942014070,康鄰藥局,高雄市鳳山區善美里南正二路１９２、１９４號,(07)7260632,0,500,2020/02/26 14:17:38
5942014203,久億藥局,高雄市鳳山區海洋一路１２１號,(07)7663095,172,450,2020/02/26 14:17:38
5942014212,菩提大藥局,高雄市鳳山區新興里維新路１２１號１樓,(07)7903323,450,998,2020/02/26 14:17:38
5942020023,醫聯藥局,高雄市岡山區前峰里公園西路３段１２５號,(07)6259873,269,868,2020/02/26 14:17:38
5942020050,惠光西藥局,高雄市岡山區維仁路１４７號,(07)6212163,0,638,2020/02/26 14:17:38
5942020078,協安大藥局,高雄市岡山區介壽西路１０號,(07)6252256,52,654,2020/02/26 14:17:38
5942020130,建成藥局,高雄市岡山區台上里大仁路９７號,(07)6210458,210,538,2020/02/26 14:17:38
5942020176,平和藥局,高雄市岡山區岡山路２６８號,(07)6212592,0,78,2020/02/26 14:17:38
5942020185,鴻興大藥局,高雄市岡山區中華路１３６號,(07)6259903,49,417,2020/02/26 14:17:38
5942020265,建元藥局,高雄市岡山區大仁北路１０４號,(07)6216672,0,302,2020/02/26 14:17:38
5942021459,祥鼎藥局,高雄市岡山鎮嘉興路２８２號,(07)6211382,2,540,2020/02/26 14:17:38
5942021486,人人藥局,高雄市岡山區維新東街２號,(07)6230678,143,741,2020/02/26 14:17:38
5942021664,丁丁藥局,高雄縣岡山鎮仁壽里中華路１號,(07)6256157,306,344,2020/02/26 14:17:38
5942021717,勵志藥局,高雄市岡山區忠孝里勵志二路３８號,(07)6230826,236,442,2020/02/26 14:17:38
5942021726,天德藥局,高雄市岡山區碧紅里中山北路３９號,(07)6230111,48,218,2020/02/26 14:17:38
5942021735,長青連鎖藥局,高雄市岡山區碧紅里維新東街３３號,(07)6232566,0,258,2020/02/26 14:17:38
5942021744,宗明藥局,高雄市岡山區岡山路７號１樓,(07)6296291,69,428,2020/02/26 14:17:38
5942021753,欣康立健保藥局,高雄市岡山區公園北路３１號１樓,(07)6246299,192,748,2020/02/26 14:17:38
5942030056,賜安藥局,高雄市旗山區大德里中山路１１號,(07)6612057,564,1198,2020/02/26 14:17:38
5942030092,天明藥局,高雄市旗山區大同路至誠巷１５號,(07)6621311,745,1319,2020/02/26 14:17:38
5942030181,良安藥局,高雄市旗山區旗南一路５３號,(07)6617532,238,964,2020/02/26 14:17:38
5942030225,吉本藥局,高雄市旗山區旗南里中洲路４７４－１號,(07)6663226,318,1160,2020/02/26 14:17:38
5942030234,賽珠藥局,高雄市旗山區新山里延平一路４９６號,(07)6616068,540,973,2020/02/26 14:17:38
5942031357,錦昌藥局,高雄市旗山區大同街４號,(07)6613129,602,1070,2020/02/26 14:17:38
5942031366,辰安藥局,高雄市旗山區延平一路５４５號,(07)6623545,912,1196,2020/02/26 14:17:38
5942031393,天天美藥局,高雄市旗山區中山路９２號,(07)6622565,90,324,2020/02/26 14:17:38
5942031428,奇奇藥局,高雄市旗山區旗文路１４４－７號,(07)6622910,1012,1130,2020/02/26 14:17:38
5942031437,美心藥局,高雄市旗山區瑞吉里延平一路３３５號,(07)6626638,1368,1288,2020/02/26 14:17:38
5942040061,健民藥局,高雄市美濃區泰安里中正路一段３１－１號,(07)6812796,99,628,2020/02/26 14:17:38
5942040089,進安堂藥局,高雄市美濃區忠孝路１段３７２號,(07)6812741,874,1456,2020/02/26 14:17:38
5942040114,吉安藥局,高雄市美濃區中正路二段７３２號,(07)6831711,242,862,2020/02/26 14:17:38
5942040178,志昇藥局,高雄市美濃區中壇里中興路一段５５７號,(07)6813930,320,1000,2020/02/26 14:17:38
5942041326,萬安藥局,高雄市美濃區成功路２１９－１號,(07)6812332,536,1218,2020/02/26 14:17:38
5942041344,李藥局,高雄市美濃鎮忠孝路一段２－３號,(07)6818682,588,1304,2020/02/26 14:17:38
5942050085,福安藥局,高雄市林園區東林里東林西路５１號,(07)6438833,15,0,2020/02/26 14:17:38
5942051279,弘寶藥局,高雄市林園區鳳林路二段７５７之１號,(07)6433159,0,484,2020/02/26 14:17:38
5942051528,聯安藥局,高雄市林園區林園北路３４２號１樓,(07)6429882,1221,996,2020/02/26 14:17:38
5942051546,金高泰藥局,高雄市林園區東林西路２１０號,(07)6429592,235,470,2020/02/26 14:17:38
5942051555,健人藥師藥局,高雄市林園區東林里東林東路２０號,(07)6463158,340,364,2020/02/26 14:17:38
5942060027,福民藥局,高雄市大寮區鳳林三路４０８號之１,(07)7816570,287,849,2020/02/26 14:17:38
5942060054,德恩藥局,高雄市大寮區義和路１９２號,(07)6513778,416,966,2020/02/26 14:17:38
5942060152,洋洋藥局,高雄市大寮區中庄里鳳屏一路５１２號,(07)7034256,2,92,2020/02/26 14:17:38
5942060161,信元藥師藥局,高雄市大寮區鳳林三路３２９號,(07)7836313,234,900,2020/02/26 14:17:38
5942060278,金發藥局,高雄市大寮區中興里鳳林四路２６８號,(07)7862818,66,648,2020/02/26 14:17:38
5942060385,義和藥局,高雄市大寮區義和里義和路１６１號,(07)6527206,652,985,2020/02/26 14:17:38
5942061506,中美藥師藥局,高雄市大寮區鳳屏一路４１８號１樓,(07)7030096,12,222,2020/02/26 14:17:38
5942061720,永康藥局,高雄市大寮區鳳林三路５２９號,(07)7862821,10,470,2020/02/26 14:17:38
5942061739,安泰專業藥局,高雄市大寮區鳳林三路８３５號,(07)7819515,396,420,2020/02/26 14:17:38
5942061757,德興藥局,高雄市大寮區大寮里大寮路６１３．６１５號１樓,(07)7889329,116,210,2020/02/26 14:17:38
5942061828,日大藥局,高雄市大寮區會社里正氣路２９巷４號,(07)7836114,456,528,2020/02/26 14:17:38
5942070112,陳西藥局,高雄市大樹區久堂里中興街６０號,(07)6515858,36,340,2020/02/26 14:17:38
5942070167,中元藥局,高雄市大樹區大樹村中興南路７９號,(07)6512041,342,754,2020/02/26 14:17:38
5942070194,早安藥師藥局,高雄市大樹區久堂里中興街４２號,(07)6527371,397,916,2020/02/26 14:17:38
5942071315,一順藥局,高雄市大樹區實踐街８８之１號,(07)6516999,377,681,2020/02/26 14:17:38
5942071413,中興藥局,高雄市大樹區檨腳里中興西路４９之１號,(07)6523222,12,504,2020/02/26 14:17:38
5942080010,仁信藥局,高雄市仁武區仁武里中正路１４６號,(07)3716115,58,342,2020/02/26 14:17:38
5942080038,日建藥局,高雄市仁武區灣內里仁忠路３２號,(07)3713497,30,205,2020/02/26 14:17:38
5942081222,星億藥局,高雄市仁武區中正路１６７、１６９號,(07)3712815,334,522,2020/02/26 14:17:38
5942081302,奇美藥局,高雄市仁武區文武里中華路４０號,(07)3757869,258,416,2020/02/26 14:17:38
5942081384,大安藥局,高雄市仁武區仁雄路８１－４號,(07)3743293,504,725,2020/02/26 14:17:38
5942081393,明曜藥局,高雄市仁武區灣內村仁雄路６－６號,(07)3736846,490,838,2020/02/26 14:17:38
5942081419,四季藥局,高雄市仁武區永仁街３２１號,(07)3728289,128,286,2020/02/26 14:17:38
5942091184,大社服安藥師藥局,高雄市大社區大社里中山路１２９號,(07)3521375,372,888,2020/02/26 14:17:38
5942100071,皇佳藥局,高雄市鳥松區仁美里高碼二路１２號,(07)7312918,125,179,2020/02/26 14:17:38
5942100080,復元藥局,高雄市鳥松區鳥松村大仁南路５號,(07)7312979,426,724,2020/02/26 14:17:38
5942101112,有健藥局,高雄市鳥松區本館路３４７號,(07)3790784,0,76,2020/02/26 14:17:38
5942110077,照安藥局,高雄市橋頭區橋南路５５號,(07)6113230,134,878,2020/02/26 14:17:38
5942121114,吉暉藥局,高雄市燕巢區中興路１４號,(07)6169393,1,510,2020/02/26 14:17:38
5942140039,和德藥局,高雄市阿蓮區清蓮里中山路８８號,(07)6313928,554,1068,2020/02/26 14:17:38
5942140084,惠聖中西藥局,高雄市阿蓮區清蓮里中山路１４號,(07)6312582,596,1167,2020/02/26 14:17:38
5942140100,慶德藥局,高雄市阿蓮區阿蓮里中正路５９０號,(07)6312256,352,998,2020/02/26 14:17:38
5942151407,誼康藥局,高雄市路竹區竹東里中山路５４１號,(07)6964043,651,1157,2020/02/26 14:17:38
5942171043,明正藥局,高雄市茄萣區茄萣路一段３９１號,(07)6922049,82,440,2020/02/26 14:17:38
5942171105,中心藥局,高雄市茄萣區仁愛路三段２１８號,(07)6921058,0,238,2020/02/26 14:17:38
5942171114,提安藥局,高雄市茄萣區白砂路２５３巷８號１樓,(07)6906385,114,166,2020/02/26 14:17:38
5942171123,安麗兒藥局,高雄市茄萣區嘉賜里仁愛路三段２２０號,(07)6906029,0,216,2020/02/26 14:17:38
5942171141,天佑藥局,高雄市茄萣區茄萣路二段２２８－１號,(07)6904778,184,470,2020/02/26 14:17:38
5942190039,立達藥局,高雄市彌陀區中正西路２５９－２號,(07)6179277,120,302,2020/02/26 14:17:38
5942190048,南安藥局,高雄市彌陀區漯底里樂安路５３號,(07)6191802,506,486,2020/02/26 14:17:38
5942190128,柏青藥師藥局,高雄市彌陀區中正路彌靖里中正路１９７號,(07)6107542,286,468,2020/02/26 14:17:38
5942191152,禾安藥局,高雄市彌陀區中正路１００號1樓,(07)6108870,388,1056,2020/02/26 14:17:38
5942191198,平順藥局,高雄市彌陀區中正路２７８號一樓,(07)6100498,540,952,2020/02/26 14:17:38
5942200030,順成藥局,高雄市梓官區梓官路城隍巷３１號,(07)6172407,202,518,2020/02/26 14:17:38
5942201171,郭順忠藥局,高雄市梓官區大舍南路２６號,(07)6194418,558,1044,2020/02/26 14:17:38
5942201199,安麗兒藥局梓官店,高雄市梓官區嘉展路４７９號,(07)6106189,62,364,2020/02/26 14:17:38
5942211122,永昇藥局,高雄市六龜區太平路８５號,(07)6895522,966,1178,2020/02/26 14:17:38
5942220023,維康藥局,高雄市甲仙區西安里中正路２２號,(07)6752585,270,954,2020/02/26 14:17:38
5942220032,文殊堂藥局,高雄市甲仙區西安里文化路２２號,(07)6752176,1208,1382,2020/02/26 14:17:38
5942221173,永富藥局,高雄市甲仙區和安街３０號,(07)6754383,3632,1670,2020/02/26 14:17:38
5942230065,明峰藥局,高雄市杉林區上平村山仙路１７４號,(07)6772778,1070,1161,2020/02/26 14:17:38
5942240025,蔡藥局,高雄市內門區內門里內門路６４號,(07)6671131,0,526,2020/02/26 14:17:38
5942240043,光輝藥局,高雄市內門區鄉觀亭里南屏路２３０號,(07)6671106,504,880,2020/02/26 14:17:38
5943010049,統和藥局,屏東縣屏東市德豐街６３號,(08)7379898,752,1011,2020/02/26 14:17:38
5943010076,大茂藥局,屏東縣屏東市逢甲路８５號,(08)7323293,464,1225,2020/02/26 14:17:38
5943010101,正欣藥局,屏東縣屏東市前進里清進巷１０７號,(08)7524138,623,944,2020/02/26 14:17:38
5943010156,新東洋藥局,屏東縣屏東市民生路２３８號,(08)7323388,702,1116,2020/02/26 14:17:38
5943010192,立眾藥局,屏東縣屏東市勝利路１９０－４號,(08)7665443,1814,1746,2020/02/26 14:17:38
5943010254,大和藥局,屏東市太平里中正路１６７－１號,(08)7328052,106,922,2020/02/26 14:17:38
5943010263,進東藥局,屏東市平和里民權路４３－３號,(08)7333446,550,1170,2020/02/26 14:17:38
5943010272,新東海藥局,屏東市長春里民生路１１６號,(08)7224861,197,914,2020/02/26 14:17:38
5943010281,應安藥局,屏東縣屏東市必信里民族路３０５－７號,(08)7327128,906,1424,2020/02/26 14:17:38
5943010343,名石藥局,屏東縣屏東市大連路６０－１０號,(08)7363184,1024,1542,2020/02/26 14:17:38
5943010398,銘展藥局,屏東縣屏東市大連里建豐路２５４號,(08)7371713,628,1232,2020/02/26 14:17:38
5943010432,億泰藥局,屏東市勝利里自由路５８２號,(08)7324005,150,810,2020/02/26 14:17:38
5943010478,信成藥局,屏東縣屏東市大武路９５號,(08)7538647,908,1100,2020/02/26 14:17:38
5943010496,惠恩藥局,屏東縣屏東市空翔里勝利路２０２號,(08)7664830,400,457,2020/02/26 14:17:38
5943010629,有宏藥局,屏東縣屏東市中正里中正路６８８巷１１號,(08)7365564,870,1182,2020/02/26 14:17:38
5943010665,中美藥局,屏東市扶風里林森路４５號,(08)7348697,538,1116,2020/02/26 14:17:38
5943010683,弘盛藥局,屏東縣屏東市海豐街２９－１號,(08)7367470,588,902,2020/02/26 14:17:38
5943010763,一生藥局,屏東縣屏東市民族路４９２號,(08)7665353,432,1110,2020/02/26 14:17:38
5943010996,景生藥局,屏東縣屏東市勝利路２４０號之２,(08)7654641,390,657,2020/02/26 14:17:38
5943011037,正源藥局,屏東縣屏東市龍華路１８４號,(08)7558891,232,1010,2020/02/26 14:17:38
5943011055,振東中西藥局,屏東縣屏東市崇蘭里１００之６號,(08)7656522,754,1086,2020/02/26 14:17:38
5943011135,昱昇藥師藥局,屏東市北勢里中正路３７３－１號,(08)7377471,468,1134,2020/02/26 14:17:38
5943011279,馥生中西藥局,屏東縣屏東市大武里大武路５４號,(08)7536611,772,1098,2020/02/26 14:17:38
5943012427,寶慷藥局,屏東縣屏東市中正路三九八號,(08)7350558,756,938,2020/02/26 14:17:38
5943012445,家安藥師藥局,屏東縣屏東市廣東路７４７號,(08)7354236,447,833,2020/02/26 14:17:38
5943012570,和信藥局,屏東縣屏東市棒球路８９號,(08)7515918,846,1070,2020/02/26 14:17:38
5943012605,中正藥局,屏東縣屏東市中正路１９１號,(08)7339012,968,1326,2020/02/26 14:17:38
5943012614,杏林藥局,屏東縣屏東市復興路１３８號,(08)7530233,1132,1384,2020/02/26 14:17:38
5943012641,桃源藥局,屏東縣屏東市廣東路８１７號一樓,(08)7325686,1322,1208,2020/02/26 14:17:38
5943012687,禾康藥局,屏東縣屏東市中正路４６０號,(08)7375818,1427,1158,2020/02/26 14:17:38
5943012758,晉榮藥局,屏東縣屏東市大連路６之１號,(08)7380908,867,1206,2020/02/26 14:17:38
5943012801,瑞光藥局,屏東縣屏東市瑞光路二段２５０號,(08)7380002,1418,1420,2020/02/26 14:17:38
5943012874,明美藥局,屏東縣屏東市復興路２３９號,(08)7515620,762,1200,2020/02/26 14:17:38
5943012892,立健藥局,屏東縣屏東市勝利里廣東路９６２號,(08)7328039,476,940,2020/02/26 14:17:38
5943012909,三和藥局,屏東縣屏東市中華路８號,(08)7322519,224,744,2020/02/26 14:17:38
5943012972,泰好藥師社區藥局,屏東縣屏東市大武路１１８號,(08)7523007,412,706,2020/02/26 14:17:38
5943012981,信康生活藥局,屏東縣屏東市永大路２３３號,(08)7519477,316,257,2020/02/26 14:17:38
5943013040,新東京藥局,屏東縣屏東市棒球路４７號,(08)7515817,158,398,2020/02/26 14:17:38
5943013068,陽生藥局,屏東縣屏東市逢甲路２６號,(08)7322413,346,782,2020/02/26 14:17:38
5943013148,杏芳藥局,屏東縣屏東市豐田建豐路１６７號,(08)7364643,1222,1212,2020/02/26 14:17:38
5943013166,名正生活美藥局,屏東縣屏東市復興南路１段９９號,(08)7524395,505,902,2020/02/26 14:17:38
5943013175,廷美藥局,屏東縣屏東市崇禮里民族路１３２號,(08)7327138,1014,1212,2020/02/26 14:17:38
5943013184,統合藥局林森店,屏東縣屏東市林森路２５之４９號,(08)7233370,1027,1068,2020/02/26 14:17:38
5943013200,東生藥局,屏東縣屏東市華盛街１６－３號,(08)7521389,566,932,2020/02/26 14:17:38
5943013237,美加康藥局,屏東縣屏東市廣東南路６５號,(08)7512530,208,734,2020/02/26 14:17:38
5943013291,朝煬藥局,屏東縣屏東市廣東路１５３２號,(08)7322388,1017,1202,2020/02/26 14:17:38
5943013308,佳美屏基健保藥局,屏東縣屏東市華山里大連路６０之６號,(08)7373766,522,903,2020/02/26 14:17:38
5943013317,心安藥局,屏東縣屏東市自由路４６３號２樓,(08)7343603,1572,1202,2020/02/26 14:17:38
5943013362,福安新藥局,屏東縣屏東市華山里大連路４０－１５號,(08)7377999,76,430,2020/02/26 14:17:38
5943013424,永昇藥局,屏東縣屏東市民生路１８之１１號,(08)7210069,638,836,2020/02/26 14:17:38
5943013479,吉康美妝保健藥局,屏東縣屏東市永福路２０號,(08)7330803,1026,1140,2020/02/26 14:17:38
5943013488,弘英藥局,屏東縣屏東市中正路７０２－１１號,(08)7366898,692,1034,2020/02/26 14:17:38
5943013497,明正藥局,屏東縣屏東市自由路３８１號,(08)7384391,692,1016,2020/02/26 14:17:38
5943013577,佳欣藥局,屏東縣屏東市莊敬街一段９４號,(08)7367992,1520,1174,2020/02/26 14:17:38
5943013620,增健康藥局,屏東縣屏東市自由路５７９號,(08)7666630,750,1226,2020/02/26 14:17:38
5943013639,屏東啄木鳥藥局,屏東縣屏東市民生路７９－２４號,(08)7210684,454,469,2020/02/26 14:17:38
5943013648,信安藥局,屏東縣屏東市金泉里漢口街１１號,(08)7322332,681,1370,2020/02/26 14:17:38
5943013746,柏吉藥師藥局,屏東縣屏東市勝利路３２２巷１３號,(08)7668255,1598,1296,2020/02/26 14:17:38
5943013808,真心藥局,屏東縣屏東市廣東路１０１８號,(08)7334355,878,1229,2020/02/26 14:17:38
5943013817,永泰藥師藥局,屏東縣屏東市龍華路１５２號,(08)7531880,438,634,2020/02/26 14:17:38
5943013835,大林崇大藥局,屏東縣屏東市崇武里華盛街７－５號１樓,(08)7517979,924,956,2020/02/26 14:17:38
5943013853,復順藥局,屏東縣屏東市公園東路８４－２號,(08)7215662,518,994,2020/02/26 14:17:38
5943013862,博美藥局,屏東縣屏東市大連里豐榮街６１號,(08)7366917,544,1034,2020/02/26 14:17:38
5943013871,人和藥局,屏東縣屏東市林森路５４－１號,(08)7663883,754,1202,2020/02/26 14:17:38
5943013880,一二藥局,屏東縣屏東市廣東路１０９４號,(08)7324688,565,530,2020/02/26 14:17:38
5943013899,尚正藥局,屏東縣屏東市端正里中正路１１５之４號,(08)7665899,1296,1224,2020/02/26 14:17:38
5943013915,怡安生活藥粧藥局,屏東縣屏東市大連里瑞光路２段１３８號１樓,(08)7377162,745,1096,2020/02/26 14:17:38
5943013924,喜樂社區藥局,屏東縣屏東市公裕街１６２號,(08)7666552,798,1035,2020/02/26 14:17:38
5943013951,大林藥師藥局,屏東縣屏東市平和里仁愛路５９號１樓,(08)7320680,907,1247,2020/02/26 14:17:38
5943013979,彥芳藥局,屏東縣屏東市自由路３６４－３號,(08)7385559,1054,1456,2020/02/26 14:17:38
5943014001,康乃爾藥局,屏東縣屏東市大豐路９－１號,(08)7550506,1044,1005,2020/02/26 14:17:38
5943014029,台大藥師藥局,屏東縣屏東市光復路１４０－３、１４２號,(08)7330587,676,1280,2020/02/26 14:17:38
5943014038,冠綸藥局,屏東縣屏東市華正路２５５號１樓,(08)7365488,598,900,2020/02/26 14:17:38
5943014047,自由藥局,屏東縣屏東市自由路４００號,(08)7386682,1029,1391,2020/02/26 14:17:38
5943014074,大林崇蘭藥局,屏東縣屏東市大同北路９８號,(08)7323738,588,468,2020/02/26 14:17:38
5943014092,屏東藥局,屏東縣屏東市自由路６３１號,(08)7323331,1056,1012,2020/02/26 14:17:38
5943014109,維康藥局,屏東縣屏東市中華路６１－１號,(08)7346888,1020,1148,2020/02/26 14:17:38
5943014118,信康加藥局,屏東縣屏東市建豐路２０８號,(08)7382158,380,518,2020/02/26 14:17:38
5943014127,惠生藥局,屏東縣屏東市歸仁路６３－１３號,(08)7223889,486,1172,2020/02/26 14:17:38
5943014145,廣東藥局,屏東縣屏東市廣東路６８２－２．６８４號,(08)7362210,1449,1430,2020/02/26 14:17:38
5943014163,寬懷藥局,屏東縣屏東市中山路４０號,(08)7333555,1038,841,2020/02/26 14:17:38
5943020036,長庚中西藥局,屏東縣潮州鎮三共里朝昇路２３５號,(08)7896626,666,1194,2020/02/26 14:17:38
5943020063,大安藥局,屏東縣潮州鎮永春里光春路７１號,(08)7884500,146,1048,2020/02/26 14:17:38
5943020090,晉源藥師藥局,屏東縣潮州鎮新興路６５之１號,(08)7886819,832,1109,2020/02/26 14:17:38
5943020125,信安西藥局,屏東縣潮州鎮同榮里中山路７０號,(08)7882176,828,678,2020/02/26 14:17:38
5943020134,東隆藥局,屏東縣潮州鎮同榮里建基路１１７號,(08)7882810,466,1176,2020/02/26 14:17:38
5943020161,惠安藥局,屏東縣潮州鎮新榮里新生路３１號,(08)7882368,880,1308,2020/02/26 14:17:38
5943020170,一心藥局,屏東縣潮州鎮育英路１７－１號,(08)7889789,348,832,2020/02/26 14:17:38
5943020232,健惠藥局,屏東縣潮州鎮大同路４９號,(08)7894797,622,1192,2020/02/26 14:17:38
5943020241,健銘藥局,屏東縣潮州鎮新生里新生路１４７號,(08)7897631,418,854,2020/02/26 14:17:38
5943020358,民安藥局,屏東縣潮州鎮同榮里西市路３８號,(08)7885763,838,1288,2020/02/26 14:17:38
5943020367,安欣藥師藥局,屏東縣潮州鎮延平路一六八號,(08)7805759,650,1050,2020/02/26 14:17:38
5943021426,日得藥局,屏東縣潮州鎮延平路１７６號,(08)7885685,1228,1352,2020/02/26 14:17:38
5943021444,泰和藥局,屏東縣潮州鎮四維路２９５．２９５－１號,(08)7861278,354,826,2020/02/26 14:17:38
5943021453,杏安藥局,屏東縣潮州鎮永坤路１５１號,(08)7892779,408,718,2020/02/26 14:17:38
5943021480,芳林藥局,屏東縣潮州鎮三和里中正路１９９號,(08)7801919,772,775,2020/02/26 14:17:38
5943021506,潮州啄木鳥藥局,屏東縣潮州鎮介壽路７６號,(08)7890466,529,397,2020/02/26 14:17:38
5943021515,鈺康藥局,屏東縣潮州鎮四維路２１３號,(08)7800921,704,1080,2020/02/26 14:17:38
5943021588,成昌藥局,屏東縣潮州鎮永春里光春路９６號１樓,(08)7801199,656,796,2020/02/26 14:17:38
5943021604,葉錦霖藥局,屏東縣潮州鎮新榮里中山五巷３－４號,(08)7885629,946,1290,2020/02/26 14:17:38
5943021631,健鑫藥局,屏東縣潮州鎮萬年路１４１號,(08)7862685,500,1138,2020/02/26 14:17:38
5943021695,立康藥局,屏東縣潮州鎮介壽路７７號１樓,(08)7800995,532,476,2020/02/26 14:17:38
5943021720,潮州藥局,屏東縣潮州鎮介壽路１－１號,(08)7894000,1182,1229,2020/02/26 14:17:38
5943021739,新生西藥局,屏東縣潮州鎮中洲路１９８號,(08)7886022,652,974,2020/02/26 14:17:38
5943021757,潮美藥局,屏東縣潮州鎮蓬榮街２６號,(08)7895388,786,1082,2020/02/26 14:17:38
5943021766,欣正宗藥局,屏東縣潮州鎮新生路３６號,(08)7892250,618,747,2020/02/26 14:17:38
5943030032,振康藥師藥局,屏東縣東港鎮光復路二段１０１號,(08)8352520,244,596,2020/02/26 14:17:38
5943030103,保生藥局,屏東縣東港鎮中山路５６號,(08)8322818,219,470,2020/02/26 14:17:38
5943030112,怡仁藥局,屏東縣東港鎮頂中里中正路１０７號,(08)8322159,216,490,2020/02/26 14:17:38
5943031324,嘉祐藥局,屏東縣東港鎮中正路一段６８號,(08)8310209,208,44,2020/02/26 14:17:38
5943031468,保生藥局中正店,屏東縣東港鎮興東里中正路一段１３０號,(08)8328178,215,567,2020/02/26 14:17:38
5943031495,東華藥局,屏東縣東港鎮中正路８３號,(08)8322616,56,464,2020/02/26 14:17:38
5943031575,祐德健保藥局,屏東縣東港鎮中山路１號,(08)8325995,594,1178,2020/02/26 14:17:38
5943031619,健人藥局,屏東縣東港鎮中正路１４２號,(08)8333828,574,748,2020/02/26 14:17:38
5943031673,嘉蓮藥局,屏東縣東港鎮東隆街４０之２號,(08)8350620,148,752,2020/02/26 14:17:38
5943031708,東港好厝邊藥局,屏東縣東港鎮成功路２５２號１樓,(08)8338233,815,803,2020/02/26 14:17:38
5943031735,愛樂活藥局,屏東縣東港鎮長春一路１１３－１號,(08)8312388,1328,1022,2020/02/26 14:17:38
5943031744,建和藥局,屏東縣東港鎮東隆里東隆街４２－１號,(08)8339637,1026,1248,2020/02/26 14:17:38
5943031753,東港啄木鳥藥局,屏東縣東港鎮興東二街１６號,(08)8327125,380,338,2020/02/26 14:17:38
5943031762,冠德藥局,屏東縣東港鎮朝隆路８６號１樓,(08)8351179,760,360,2020/02/26 14:17:38
5943031771,東港藥局,屏東縣東港鎮中正路２５７˙２５７－１號,(08)8325133,982,1198,2020/02/26 14:17:38
